Date,District,Latitude,Longitude,Temperature_Max_C,Temperature_Min_C,Temperature_Avg_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Weather_Condition,Season
2020-01-11,Jhargram,22.4534,86.9851,24.2,13.7,18.9,63,1.9,8.1,Drizzle,Winter
2020-01-11,Kalimpong,27.0594,88.4686,13.7,6.6,10.1,69,0,10.6,Partly Cloudy,Winter
2020-01-12,Kolkata,22.5726,88.3639,24.0,15.8,19.9,67,0,13.0,Cloudy,Winter
2020-01-12,Howrah,22.5958,88.2636,23.8,14.0,18.9,67,0,11.6,Sunny,Winter
2020-01-12,Hooghly,22.9089,88.3967,24.3,16.0,20.1,79,6.4,8.5,Light Rain,Winter
2020-01-12,North 24 Parganas,22.6157,88.4332,23.5,12.6,18.1,74,0.9,11.8,Drizzle,Winter
2020-01-12,South 24 Parganas,22.1602,88.4373,23.8,12.8,18.3,72,1.1,13.3,Drizzle,Winter
2020-01-12,Nadia,23.4709,88.5564,25.4,13.4,19.4,64,0,10.0,Sunny,Winter
2020-01-12,Murshidabad,24.1833,88.2833,25.1,14.0,19.6,71,0,9.4,Partly Cloudy,Winter
2020-01-12,Bardhaman East,23.2324,87.8615,25.6,15.1,20.4,70,3.6,11.7,Drizzle,Winter
2020-01-12,Bardhaman West,23.5522,87.3784,26.8,15.7,21.2,71,0,11.8,Sunny,Winter
2020-01-12,Birbhum,23.8404,87.6186,23.6,13.3,18.5,70,10.6,9.7,Light Rain,Winter
2020-01-12,Malda,25.0096,88.1413,26.8,13.5,20.1,66,0,12.1,Sunny,Winter
2020-01-12,Uttar Dinajpur,25.622,88.1413,26.8,14.9,20.9,64,0,11.2,Partly Cloudy,Winter
2020-01-12,Dakshin Dinajpur,25.2195,88.7749,23.6,14.7,19.1,71,2.8,13.8,Drizzle,Winter
2020-01-12,Jalpaiguri,26.5263,88.7184,18.8,9.8,14.3,64,0,11.3,Partly Cloudy,Winter
2020-01-12,Darjeeling,27.041,88.2663,14.2,6.3,10.2,63,0,10.4,Partly Cloudy,Winter
2020-01-12,Alipurduar,26.4911,89.5276,18.2,11.8,15.0,65,0,9.6,Sunny,Winter
2020-01-12,Cooch Behar,26.324,89.445,24.0,14.0,19.0,68,0,9.7,Sunny,Winter
2020-01-12,Bankura,23.2324,87.0696,23.5,13.1,18.3,65,0.5,11.2,Cloudy,Winter
2020-01-12,Purulia,23.3321,86.3616,22.9,10.9,16.9,67,0,9.5,Cloudy,Winter
2020-01-12,Paschim Medinipur,22.4291,87.3219,22.9,10.5,16.7,70,0,8.4,Cloudy,Winter
2020-01-12,Purba Medinipur,22.0209,87.7698,23.5,12.3,17.9,72,1.9,10.4,Drizzle,Winter
2020-01-12,Jhargram,22.4534,86.9851,24.1,13.5,18.8,67,0,11.8,Sunny,Winter
2020-01-12,Kalimpong,27.0594,88.4686,12.5,3.0,7.8,68,0.7,13.9,Drizzle,Winter
2020-01-13,Kolkata,22.5726,88.3639,24.5,12.8,18.6,67,0.4,10.8,Sunny,Winter
2020-01-13,Howrah,22.5958,88.2636,25.6,13.4,19.5,69,0,9.1,Sunny,Winter
2020-01-13,Hooghly,22.9089,88.3967,23.9,12.9,18.4,70,0,12.0,Sunny,Winter
2020-01-13,North 24 Parganas,22.6157,88.4332,24.6,14.5,19.6,71,0,11.5,Sunny,Winter
2020-01-13,South 24 Parganas,22.1602,88.4373,23.2,14.7,18.9,74,1.4,8.6,Drizzle,Winter
2020-01-13,Nadia,23.4709,88.5564,23.7,15.7,19.7,66,1.7,10.5,Drizzle,Winter
2020-01-13,Murshidabad,24.1833,88.2833,26.3,12.3,19.3,64,0.1,12.1,Sunny,Winter
2020-01-13,Bardhaman East,23.2324,87.8615,23.8,12.6,18.2,63,0,8.6,Cloudy,Winter
2020-01-13,Bardhaman West,23.5522,87.3784,23.3,14.1,18.7,67,1.1,11.6,Drizzle,Winter
2020-01-13,Birbhum,23.8404,87.6186,27.0,13.3,20.1,63,0,10.7,Sunny,Winter
2020-01-13,Malda,25.0096,88.1413,25.8,13.4,19.6,65,0,12.4,Cloudy,Winter
2020-01-13,Uttar Dinajpur,25.622,88.1413,24.6,12.1,18.4,66,0.2,11.1,Sunny,Winter
2020-01-13,Dakshin Dinajpur,25.2195,88.7749,23.4,15.3,19.4,68,0,12.3,Sunny,Winter
2020-01-13,Jalpaiguri,26.5263,88.7184,17.9,9.1,13.5,67,0,10.4,Sunny,Winter
2020-01-13,Darjeeling,27.041,88.2663,11.4,4.6,8.0,72,0,8.3,Partly Cloudy,Winter
2020-01-13,Alipurduar,26.4911,89.5276,18.1,9.1,13.6,64,0,9.9,Sunny,Winter
2020-01-13,Cooch Behar,26.324,89.445,24.4,13.7,19.0,68,0,9.2,Sunny,Winter
2020-01-13,Bankura,23.2324,87.0696,23.6,13.3,18.5,72,0,10.0,Sunny,Winter
2020-01-13,Purulia,23.3321,86.3616,21.8,13.8,17.8,72,0,10.5,Cloudy,Winter
2020-01-13,Paschim Medinipur,22.4291,87.3219,21.1,13.0,17.1,72,0,10.0,Sunny,Winter
2020-01-13,Purba Medinipur,22.0209,87.7698,23.2,14.3,18.8,69,0.2,8.6,Cloudy,Winter
2020-01-13,Jhargram,22.4534,86.9851,22.9,13.5,18.2,72,0,13.5,Sunny,Winter
2020-01-13,Kalimpong,27.0594,88.4686,14.0,6.6,10.3,71,0,8.5,Partly Cloudy,Winter
2020-01-14,Kolkata,22.5726,88.3639,25.5,12.3,18.9,71,1.5,11.6,Drizzle,Winter
2020-01-14,Howrah,22.5958,88.2636,25.2,14.7,19.9,75,0,13.7,Partly Cloudy,Winter
2020-01-14,Hooghly,22.9089,88.3967,23.6,14.6,19.1,74,0,12.9,Cloudy,Winter
2020-01-14,North 24 Parganas,22.6157,88.4332,24.9,14.9,19.9,72,0,8.5,Partly Cloudy,Winter
2020-01-14,South 24 Parganas,22.1602,88.4373,26.2,14.6,20.4,72,0,11.3,Partly Cloudy,Winter
2020-01-14,Nadia,23.4709,88.5564,25.0,12.1,18.6,71,0,9.2,Cloudy,Winter
2020-01-14,Murshidabad,24.1833,88.2833,25.9,14.1,20.0,72,0.6,12.2,Drizzle,Winter
2020-01-14,Bardhaman East,23.2324,87.8615,24.2,14.3,19.2,63,0.6,10.4,Drizzle,Winter
2020-01-14,Bardhaman West,23.5522,87.3784,24.5,15.3,19.9,67,1.2,9.8,Drizzle,Winter
2020-01-14,Birbhum,23.8404,87.6186,24.9,15.5,20.2,69,0,10.5,Sunny,Winter
2020-01-14,Malda,25.0096,88.1413,23.4,14.8,19.1,66,0,9.4,Partly Cloudy,Winter
2020-01-14,Uttar Dinajpur,25.622,88.1413,26.7,13.2,19.9,68,1.4,13.3,Drizzle,Winter
2020-01-14,Dakshin Dinajpur,25.2195,88.7749,26.8,12.6,19.7,69,0,8.4,Cloudy,Winter
2020-01-14,Jalpaiguri,26.5263,88.7184,17.4,11.9,14.6,67,0,12.9,Sunny,Winter
2020-01-14,Darjeeling,27.041,88.2663,14.7,4.9,9.8,68,0,8.9,Sunny,Winter
2020-01-14,Alipurduar,26.4911,89.5276,17.2,10.5,13.8,71,0,9.6,Sunny,Winter
2020-01-14,Cooch Behar,26.324,89.445,24.4,15.7,20.0,71,0,9.8,Sunny,Winter
2020-01-14,Bankura,23.2324,87.0696,23.5,10.8,17.1,68,0.0,8.9,Partly Cloudy,Winter
2020-01-14,Purulia,23.3321,86.3616,21.1,11.0,16.1,67,1.8,8.1,Drizzle,Winter
2020-01-14,Paschim Medinipur,22.4291,87.3219,24.9,11.7,18.3,71,0,11.7,Partly Cloudy,Winter
2020-01-14,Purba Medinipur,22.0209,87.7698,24.0,13.0,18.5,73,0.2,9.5,Sunny,Winter
2020-01-14,Jhargram,22.4534,86.9851,24.9,13.4,19.1,70,0,13.8,Sunny,Winter
2020-01-14,Kalimpong,27.0594,88.4686,14.1,4.7,9.4,70,3.0,13.3,Drizzle,Winter
2020-01-15,Kolkata,22.5726,88.3639,27.0,12.6,19.8,68,3.5,11.4,Drizzle,Winter
2020-01-15,Howrah,22.5958,88.2636,26.9,14.6,20.8,70,0.2,8.2,Sunny,Winter
2020-01-15,Hooghly,22.9089,88.3967,26.8,15.8,21.3,74,4.5,12.6,Drizzle,Winter
2020-01-15,North 24 Parganas,22.6157,88.4332,26.5,14.6,20.6,69,2.0,11.4,Drizzle,Winter
2020-01-15,South 24 Parganas,22.1602,88.4373,26.2,13.5,19.9,76,1.2,13.8,Drizzle,Winter
2020-01-15,Nadia,23.4709,88.5564,25.9,12.8,19.4,69,0,9.9,Cloudy,Winter
2020-01-15,Murshidabad,24.1833,88.2833,25.6,13.3,19.5,64,0,10.5,Sunny,Winter
2020-01-15,Bardhaman East,23.2324,87.8615,23.1,14.7,18.9,71,1.3,9.7,Drizzle,Winter
2020-01-15,Bardhaman West,23.5522,87.3784,23.2,15.6,19.4,66,0,10.3,Cloudy,Winter
2020-01-15,Birbhum,23.8404,87.6186,26.0,13.8,19.9,68,0,13.7,Sunny,Winter
2020-01-15,Malda,25.0096,88.1413,26.1,12.9,19.5,70,1.7,8.7,Drizzle,Winter
2020-01-15,Uttar Dinajpur,25.622,88.1413,22.7,14.4,18.6,74,9.8,12.3,Light Rain,Winter
2020-01-15,Dakshin Dinajpur,25.2195,88.7749,25.5,12.1,18.8,67,0,10.0,Sunny,Winter
2020-01-15,Jalpaiguri,26.5263,88.7184,18.3,9.5,13.9,64,1.4,12.3,Drizzle,Winter
2020-01-15,Darjeeling,27.041,88.2663,13.7,3.2,8.4,64,0,10.1,Sunny,Winter
2020-01-15,Alipurduar,26.4911,89.5276,17.1,11.7,14.4,66,0,13.7,Partly Cloudy,Winter
2020-01-15,Cooch Behar,26.324,89.445,24.9,13.6,19.2,66,0,11.2,Sunny,Winter
2020-01-15,Bankura,23.2324,87.0696,22.0,11.4,16.7,72,0,12.5,Sunny,Winter
2020-01-15,Purulia,23.3321,86.3616,24.0,13.8,18.9,66,0,11.4,Sunny,Winter
2020-01-15,Paschim Medinipur,22.4291,87.3219,22.2,11.5,16.9,70,0,10.5,Cloudy,Winter
2020-01-15,Purba Medinipur,22.0209,87.7698,26.9,13.9,20.4,70,0,12.7,Sunny,Winter
2020-01-15,Jhargram,22.4534,86.9851,24.4,12.7,18.5,65,0,11.4,Sunny,Winter
2020-01-15,Kalimpong,27.0594,88.4686,14.2,6.9,10.6,72,0,13.0,Sunny,Winter
2020-01-16,Kolkata,22.5726,88.3639,26.0,13.5,19.8,72,0,9.9,Sunny,Winter
2020-01-16,Howrah,22.5958,88.2636,26.6,12.5,19.6,76,0,11.0,Partly Cloudy,Winter
2020-01-16,Hooghly,22.9089,88.3967,25.5,14.6,20.1,73,0,8.0,Partly Cloudy,Winter
2020-01-16,North 24 Parganas,22.6157,88.4332,26.7,14.7,20.7,69,0,11.9,Cloudy,Winter
2020-01-16,South 24 Parganas,22.1602,88.4373,24.7,15.6,20.1,75,0,12.4,Partly Cloudy,Winter
2020-01-16,Nadia,23.4709,88.5564,23.1,12.3,17.7,71,1.7,11.8,Drizzle,Winter
2020-01-16,Murshidabad,24.1833,88.2833,24.5,13.7,19.1,71,0,11.1,Sunny,Winter
2020-01-16,Bardhaman East,23.2324,87.8615,25.3,14.6,19.9,68,0.0,13.0,Sunny,Winter
2020-01-16,Bardhaman West,23.5522,87.3784,25.7,15.7,20.7,72,1.3,13.2,Drizzle,Winter
2020-01-16,Birbhum,23.8404,87.6186,24.4,12.6,18.5,72,5.7,13.0,Light Rain,Winter
2020-01-16,Malda,25.0096,88.1413,23.0,16.0,19.5,72,0,10.0,Sunny,Winter
2020-01-16,Uttar Dinajpur,25.622,88.1413,25.9,12.1,19.0,65,0,8.9,Cloudy,Winter
2020-01-16,Dakshin Dinajpur,25.2195,88.7749,25.9,13.1,19.5,70,0,9.7,Sunny,Winter
2020-01-16,Jalpaiguri,26.5263,88.7184,19.8,9.9,14.9,70,0,10.5,Partly Cloudy,Winter
2020-01-16,Darjeeling,27.041,88.2663,13.4,3.3,8.3,68,0,11.1,Partly Cloudy,Winter
2020-01-16,Alipurduar,26.4911,89.5276,20.9,8.8,14.8,71,0,11.0,Cloudy,Winter
2020-01-16,Cooch Behar,26.324,89.445,26.5,15.4,20.9,69,0,13.7,Sunny,Winter
2020-01-16,Bankura,23.2324,87.0696,22.6,10.6,16.6,63,0,9.6,Sunny,Winter
2020-01-16,Purulia,23.3321,86.3616,24.3,10.7,17.5,70,1.6,12.3,Drizzle,Winter
2020-01-16,Paschim Medinipur,22.4291,87.3219,23.1,10.9,17.0,70,1.7,11.1,Drizzle,Winter
2020-01-16,Purba Medinipur,22.0209,87.7698,25.8,14.7,20.2,71,0,9.5,Sunny,Winter
2020-01-16,Jhargram,22.4534,86.9851,21.8,12.7,17.2,66,3.2,13.4,Drizzle,Winter
2020-01-16,Kalimpong,27.0594,88.4686,15.0,3.6,9.3,71,1.8,9.8,Drizzle,Winter
2020-01-17,Kolkata,22.5726,88.3639,23.3,15.2,19.2,71,0,12.8,Cloudy,Winter
2020-01-17,Howrah,22.5958,88.2636,24.2,15.9,20.1,78,14.2,13.0,Light Rain,Winter
2020-01-17,Hooghly,22.9089,88.3967,26.0,13.9,19.9,75,0,10.3,Sunny,Winter
2020-01-17,North 24 Parganas,22.6157,88.4332,24.2,13.1,18.6,71,0,13.9,Partly Cloudy,Winter
2020-01-17,South 24 Parganas,22.1602,88.4373,23.1,15.1,19.1,69,0.6,13.0,Drizzle,Winter
2020-01-17,Nadia,23.4709,88.5564,24.5,13.1,18.8,68,1.6,12.8,Drizzle,Winter
2020-01-17,Murshidabad,24.1833,88.2833,26.6,12.4,19.5,63,0,10.7,Sunny,Winter
2020-01-17,Bardhaman East,23.2324,87.8615,26.5,13.8,20.1,67,0,11.6,Cloudy,Winter
2020-01-17,Bardhaman West,23.5522,87.3784,23.5,15.6,19.6,70,0,8.5,Partly Cloudy,Winter
2020-01-17,Birbhum,23.8404,87.6186,23.1,12.2,17.6,70,0,13.6,Sunny,Winter
2020-01-17,Malda,25.0096,88.1413,25.2,14.8,20.0,66,0,9.9,Partly Cloudy,Winter
2020-01-17,Uttar Dinajpur,25.622,88.1413,24.8,14.9,19.9,71,0,10.8,Sunny,Winter
2020-01-17,Dakshin Dinajpur,25.2195,88.7749,24.1,15.8,20.0,65,0,10.6,Partly Cloudy,Winter
2020-01-17,Jalpaiguri,26.5263,88.7184,20.8,9.5,15.2,68,0,10.7,Sunny,Winter
2020-01-17,Darjeeling,27.041,88.2663,14.5,6.4,10.4,70,0.6,8.3,Drizzle,Winter
2020-01-17,Alipurduar,26.4911,89.5276,20.1,10.5,15.3,68,2.5,10.8,Drizzle,Winter
2020-01-17,Cooch Behar,26.324,89.445,26.5,12.4,19.4,70,0,8.3,Sunny,Winter
2020-01-17,Bankura,23.2324,87.0696,22.9,13.7,18.3,66,0,8.9,Sunny,Winter
2020-01-17,Purulia,23.3321,86.3616,23.5,13.4,18.4,66,0,10.6,Partly Cloudy,Winter
2020-01-17,Paschim Medinipur,22.4291,87.3219,23.9,11.1,17.5,67,1.2,13.5,Drizzle,Winter
2020-01-17,Purba Medinipur,22.0209,87.7698,25.8,16.0,20.9,71,0.9,11.5,Drizzle,Winter
2020-01-17,Jhargram,22.4534,86.9851,21.4,12.4,16.9,63,1.6,13.7,Drizzle,Winter
2020-01-17,Kalimpong,27.0594,88.4686,11.6,6.3,8.9,63,0,10.2,Partly Cloudy,Winter
2020-01-18,Kolkata,22.5726,88.3639,25.0,13.2,19.1,76,0.3,13.7,Sunny,Winter
2020-01-18,Howrah,22.5958,88.2636,23.6,12.6,18.1,67,4.7,8.5,Drizzle,Winter
2020-01-18,Hooghly,22.9089,88.3967,24.4,12.9,18.6,68,0,13.9,Partly Cloudy,Winter
2020-01-18,North 24 Parganas,22.6157,88.4332,23.9,14.1,19.0,74,0,13.5,Partly Cloudy,Winter
2020-01-18,South 24 Parganas,22.1602,88.4373,23.2,14.5,18.9,74,0,9.2,Partly Cloudy,Winter
2020-01-18,Nadia,23.4709,88.5564,26.0,14.3,20.1,66,0,8.5,Cloudy,Winter
2020-01-18,Murshidabad,24.1833,88.2833,23.1,13.2,18.1,69,0,13.5,Partly Cloudy,Winter
2020-01-18,Bardhaman East,23.2324,87.8615,23.7,13.2,18.4,68,0,11.1,Cloudy,Winter
2020-01-18,Bardhaman West,23.5522,87.3784,24.2,14.2,19.2,72,1.1,8.2,Drizzle,Winter
2020-01-18,Birbhum,23.8404,87.6186,23.7,15.6,19.6,66,0,8.9,Cloudy,Winter
2020-01-18,Malda,25.0096,88.1413,26.1,15.4,20.8,63,0,10.1,Sunny,Winter
2020-01-18,Uttar Dinajpur,25.622,88.1413,26.8,14.0,20.4,69,0,8.8,Cloudy,Winter
2020-01-18,Dakshin Dinajpur,25.2195,88.7749,23.2,15.7,19.4,68,0,13.5,Sunny,Winter
2020-01-18,Jalpaiguri,26.5263,88.7184,20.4,9.8,15.1,65,0,12.6,Partly Cloudy,Winter
2020-01-18,Darjeeling,27.041,88.2663,11.5,6.6,9.1,67,1.0,11.5,Drizzle,Winter
2020-01-18,Alipurduar,26.4911,89.5276,19.1,10.5,14.8,72,0.6,8.9,Drizzle,Winter
2020-01-18,Cooch Behar,26.324,89.445,23.7,15.4,19.6,63,0,8.8,Sunny,Winter
2020-01-18,Bankura,23.2324,87.0696,22.7,11.1,16.9,71,0,12.4,Cloudy,Winter
2020-01-18,Purulia,23.3321,86.3616,23.3,11.4,17.4,66,1.7,9.2,Drizzle,Winter
2020-01-18,Paschim Medinipur,22.4291,87.3219,22.5,12.1,17.3,63,0,11.1,Partly Cloudy,Winter
2020-01-18,Purba Medinipur,22.0209,87.7698,24.2,13.0,18.6,73,0,8.0,Partly Cloudy,Winter
2020-01-18,Jhargram,22.4534,86.9851,23.4,12.9,18.1,67,0,9.8,Cloudy,Winter
2020-01-18,Kalimpong,27.0594,88.4686,13.6,4.8,9.2,64,0,13.8,Cloudy,Winter
2020-01-19,Kolkata,22.5726,88.3639,24.5,12.1,18.3,72,0.8,8.3,Drizzle,Winter
2020-01-19,Howrah,22.5958,88.2636,23.7,15.2,19.4,71,3.4,10.9,Drizzle,Winter
2020-01-19,Hooghly,22.9089,88.3967,24.8,12.6,18.7,76,0,12.8,Cloudy,Winter
2020-01-19,North 24 Parganas,22.6157,88.4332,26.8,13.4,20.1,76,0,13.1,Sunny,Winter
2020-01-19,South 24 Parganas,22.1602,88.4373,24.4,12.4,18.4,68,0,12.8,Sunny,Winter
2020-01-19,Nadia,23.4709,88.5564,26.3,12.5,19.4,71,0,13.9,Partly Cloudy,Winter
2020-01-19,Murshidabad,24.1833,88.2833,25.4,13.9,19.6,71,0,12.9,Sunny,Winter
2020-01-19,Bardhaman East,23.2324,87.8615,26.1,14.2,20.1,71,0,12.0,Sunny,Winter
2020-01-19,Bardhaman West,23.5522,87.3784,26.9,13.0,19.9,69,0.8,10.5,Drizzle,Winter
2020-01-19,Birbhum,23.8404,87.6186,23.6,12.0,17.8,70,1.3,11.3,Drizzle,Winter
2020-01-19,Malda,25.0096,88.1413,27.0,16.0,21.5,64,0,9.5,Partly Cloudy,Winter
2020-01-19,Uttar Dinajpur,25.622,88.1413,24.3,12.4,18.4,64,0,10.2,Sunny,Winter
2020-01-19,Dakshin Dinajpur,25.2195,88.7749,26.8,15.7,21.2,67,1.1,11.2,Drizzle,Winter
2020-01-19,Jalpaiguri,26.5263,88.7184,18.0,9.5,13.8,70,0,11.4,Sunny,Winter
2020-01-19,Darjeeling,27.041,88.2663,12.1,6.6,9.3,63,0,10.3,Partly Cloudy,Winter
2020-01-19,Alipurduar,26.4911,89.5276,17.4,11.1,14.2,65,0,11.6,Sunny,Winter
2020-01-19,Cooch Behar,26.324,89.445,25.6,14.5,20.1,70,0.2,12.4,Sunny,Winter
2020-01-19,Bankura,23.2324,87.0696,24.0,12.5,18.2,72,0.4,9.9,Cloudy,Winter
2020-01-19,Purulia,23.3321,86.3616,21.1,12.8,17.0,66,0,9.5,Cloudy,Winter
2020-01-19,Paschim Medinipur,22.4291,87.3219,22.5,13.5,18.0,71,0.9,12.4,Drizzle,Winter
2020-01-19,Purba Medinipur,22.0209,87.7698,23.7,15.3,19.5,71,0,9.9,Sunny,Winter
2020-01-19,Jhargram,22.4534,86.9851,24.9,11.5,18.2,69,0.7,13.7,Drizzle,Winter
2020-01-19,Kalimpong,27.0594,88.4686,14.8,4.1,9.4,70,0,13.8,Cloudy,Winter
2020-01-20,Kolkata,22.5726,88.3639,24.6,13.7,19.1,75,0,12.9,Sunny,Winter
2020-01-20,Howrah,22.5958,88.2636,22.4,12.2,17.3,72,14.4,11.9,Light Rain,Winter
2020-01-20,Hooghly,22.9089,88.3967,23.4,13.5,18.4,74,0,12.0,Cloudy,Winter
2020-01-20,North 24 Parganas,22.6157,88.4332,24.8,13.3,19.1,69,0,10.5,Sunny,Winter
2020-01-20,South 24 Parganas,22.1602,88.4373,23.1,15.9,19.5,67,0,12.9,Cloudy,Winter
2020-01-20,Nadia,23.4709,88.5564,24.4,12.7,18.5,70,1.4,9.9,Drizzle,Winter
2020-01-20,Murshidabad,24.1833,88.2833,25.4,15.5,20.4,67,1.4,13.3,Drizzle,Winter
2020-01-20,Bardhaman East,23.2324,87.8615,23.5,15.6,19.6,68,0,8.6,Cloudy,Winter
2020-01-20,Bardhaman West,23.5522,87.3784,23.5,15.8,19.6,63,0,9.3,Sunny,Winter
2020-01-20,Birbhum,23.8404,87.6186,24.1,13.2,18.6,72,0,9.6,Partly Cloudy,Winter
2020-01-20,Malda,25.0096,88.1413,26.3,16.0,21.1,66,0,9.1,Partly Cloudy,Winter
2020-01-20,Uttar Dinajpur,25.622,88.1413,24.0,13.0,18.5,65,0,9.2,Sunny,Winter
2020-01-20,Dakshin Dinajpur,25.2195,88.7749,25.6,15.0,20.3,70,0,11.8,Partly Cloudy,Winter
2020-01-20,Jalpaiguri,26.5263,88.7184,19.5,10.5,15.0,67,2.0,13.6,Drizzle,Winter
2020-01-20,Darjeeling,27.041,88.2663,13.0,5.6,9.3,71,0,9.7,Partly Cloudy,Winter
2020-01-20,Alipurduar,26.4911,89.5276,19.8,10.0,14.9,72,0.0,13.9,Sunny,Winter
2020-01-20,Cooch Behar,26.324,89.445,26.6,14.7,20.6,63,0,9.6,Sunny,Winter
2020-01-20,Bankura,23.2324,87.0696,21.2,11.0,16.1,67,0.2,11.6,Sunny,Winter
2020-01-20,Purulia,23.3321,86.3616,22.9,10.6,16.8,66,0,12.7,Partly Cloudy,Winter
2020-01-20,Paschim Medinipur,22.4291,87.3219,21.4,12.0,16.7,70,1.7,9.6,Drizzle,Winter
2020-01-20,Purba Medinipur,22.0209,87.7698,25.4,13.4,19.4,69,4.8,9.9,Drizzle,Winter
2020-01-20,Jhargram,22.4534,86.9851,24.4,11.4,17.9,68,0,10.9,Partly Cloudy,Winter
2020-01-20,Kalimpong,27.0594,88.4686,12.5,3.5,8.0,72,0,9.9,Cloudy,Winter
2020-01-21,Kolkata,22.5726,88.3639,26.3,14.6,20.4,76,0,14.0,Cloudy,Winter
2020-01-21,Howrah,22.5958,88.2636,25.7,12.1,18.9,73,0,13.7,Sunny,Winter
2020-01-21,Hooghly,22.9089,88.3967,25.5,13.2,19.4,72,0.4,9.1,Sunny,Winter
2020-01-21,North 24 Parganas,22.6157,88.4332,23.4,12.3,17.9,74,0.4,9.1,Partly Cloudy,Winter
2020-01-21,South 24 Parganas,22.1602,88.4373,25.6,13.1,19.4,69,0,11.0,Cloudy,Winter
2020-01-21,Nadia,23.4709,88.5564,23.7,15.7,19.7,72,0,8.6,Cloudy,Winter
2020-01-21,Murshidabad,24.1833,88.2833,25.3,15.9,20.6,69,0,11.8,Cloudy,Winter
2020-01-21,Bardhaman East,23.2324,87.8615,26.8,12.4,19.6,67,0.8,8.6,Drizzle,Winter
2020-01-21,Bardhaman West,23.5522,87.3784,25.8,15.4,20.6,67,0.6,11.7,Drizzle,Winter
2020-01-21,Birbhum,23.8404,87.6186,26.4,15.0,20.7,66,1.8,9.0,Drizzle,Winter
2020-01-21,Malda,25.0096,88.1413,24.9,14.7,19.8,68,0.8,9.0,Drizzle,Winter
2020-01-21,Uttar Dinajpur,25.622,88.1413,24.6,13.8,19.2,63,0,12.6,Partly Cloudy,Winter
2020-01-21,Dakshin Dinajpur,25.2195,88.7749,25.6,12.8,19.2,71,0,12.8,Sunny,Winter
2020-01-21,Jalpaiguri,26.5263,88.7184,16.4,9.8,13.1,76,14.4,11.2,Light Rain,Winter
2020-01-21,Darjeeling,27.041,88.2663,14.0,6.3,10.2,71,0,13.2,Partly Cloudy,Winter
2020-01-21,Alipurduar,26.4911,89.5276,17.7,10.6,14.1,66,3.9,11.3,Drizzle,Winter
2020-01-21,Cooch Behar,26.324,89.445,26.5,15.7,21.1,68,0,9.3,Sunny,Winter
2020-01-21,Bankura,23.2324,87.0696,25.0,12.0,18.5,64,0,10.8,Sunny,Winter
2020-01-21,Purulia,23.3321,86.3616,21.9,13.9,17.9,72,1.0,12.3,Drizzle,Winter
2020-01-21,Paschim Medinipur,22.4291,87.3219,24.0,13.5,18.8,70,0,10.2,Sunny,Winter
2020-01-21,Purba Medinipur,22.0209,87.7698,23.6,13.5,18.6,76,1.2,12.0,Drizzle,Winter
2020-01-21,Jhargram,22.4534,86.9851,21.4,11.2,16.3,69,0,12.8,Cloudy,Winter
2020-01-21,Kalimpong,27.0594,88.4686,12.6,6.1,9.3,71,0,10.0,Sunny,Winter
2020-01-22,Kolkata,22.5726,88.3639,24.9,15.1,20.0,67,0,13.8,Sunny,Winter
2020-01-22,Howrah,22.5958,88.2636,26.2,14.5,20.4,67,0,12.4,Partly Cloudy,Winter
2020-01-22,Hooghly,22.9089,88.3967,23.7,14.8,19.2,75,1.9,8.8,Drizzle,Winter
2020-01-22,North 24 Parganas,22.6157,88.4332,24.1,13.8,19.0,73,0.5,11.4,Cloudy,Winter
2020-01-22,South 24 Parganas,22.1602,88.4373,26.6,12.6,19.6,70,0,11.2,Partly Cloudy,Winter
2020-01-22,Nadia,23.4709,88.5564,25.0,14.2,19.6,72,0,8.3,Sunny,Winter
2020-01-22,Murshidabad,24.1833,88.2833,27.0,12.6,19.8,64,0,13.6,Partly Cloudy,Winter
2020-01-22,Bardhaman East,23.2324,87.8615,23.1,14.8,19.0,64,1.1,10.1,Drizzle,Winter
2020-01-22,Bardhaman West,23.5522,87.3784,23.1,15.2,19.1,67,0,8.3,Sunny,Winter
2020-01-22,Birbhum,23.8404,87.6186,24.6,13.1,18.9,66,0,11.7,Partly Cloudy,Winter
2020-01-22,Malda,25.0096,88.1413,26.3,13.1,19.7,67,0,9.7,Cloudy,Winter
2020-01-22,Uttar Dinajpur,25.622,88.1413,24.5,13.2,18.9,63,1.3,12.5,Drizzle,Winter
2020-01-22,Dakshin Dinajpur,25.2195,88.7749,25.9,15.1,20.5,69,1.2,9.2,Drizzle,Winter
2020-01-22,Jalpaiguri,26.5263,88.7184,17.4,8.1,12.8,65,0,13.9,Partly Cloudy,Winter
2020-01-22,Darjeeling,27.041,88.2663,14.6,5.3,9.9,63,1.4,13.3,Drizzle,Winter
2020-01-22,Alipurduar,26.4911,89.5276,17.2,9.4,13.3,71,0,13.7,Cloudy,Winter
2020-01-22,Cooch Behar,26.324,89.445,23.2,14.3,18.8,68,1.5,12.6,Drizzle,Winter
2020-01-22,Bankura,23.2324,87.0696,24.5,12.3,18.4,70,0,8.7,Cloudy,Winter
2020-01-22,Purulia,23.3321,86.3616,23.6,11.9,17.8,70,0,11.6,Partly Cloudy,Winter
2020-01-22,Paschim Medinipur,22.4291,87.3219,23.5,11.8,17.6,65,0.3,10.6,Sunny,Winter
